,IP,Datetime,2,3,Type,Bytes,Source,Request
2392,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2393,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2394,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2395,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2396,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2397,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2398,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2399,192.5.6.30,2015-07-22 20:00:04.262030,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2400,192.5.6.30,2015-07-22 20:00:04.262042,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2401,192.5.6.30,2015-07-22 20:00:04.262042,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2402,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2403,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2404,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2405,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2406,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2407,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2408,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2409,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2410,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2411,192.5.6.30,2015-07-22 20:00:04.262042,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2412,192.5.6.30,2015-07-22 20:00:04.262374,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2413,192.5.6.30,2015-07-22 20:00:04.262374,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2414,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2415,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2416,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2417,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2418,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2419,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2420,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2421,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2422,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2423,192.5.6.30,2015-07-22 20:00:04.262374,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2424,192.5.6.30,2015-07-22 20:00:04.262494,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2425,192.5.6.30,2015-07-22 20:00:04.262494,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2426,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2427,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2428,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2429,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2430,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2431,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2432,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2433,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2434,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2435,192.5.6.30,2015-07-22 20:00:04.262494,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2436,192.5.6.30,2015-07-22 20:00:04.262512,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2437,192.5.6.30,2015-07-22 20:00:04.262512,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2438,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2439,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2440,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2441,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2442,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2443,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2444,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2445,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2446,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2447,192.5.6.30,2015-07-22 20:00:04.262512,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2448,192.5.6.30,2015-07-22 20:00:04.262616,-,AUTH,NS,172800,31dns.com.,f1g1ns1.dnspod.net.
2449,192.5.6.30,2015-07-22 20:00:04.262616,-,AUTH,NS,172800,31dns.com.,f1g1ns2.dnspod.net.
2450,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns1.dnspod.net.,111.30.132.180
2451,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns1.dnspod.net.,113.108.80.138
2452,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns1.dnspod.net.,125.39.208.193
2453,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns1.dnspod.net.,180.153.9.189
2454,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns1.dnspod.net.,182.140.167.166
2455,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns2.dnspod.net.,101.226.30.224
2456,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns2.dnspod.net.,112.90.82.194
2457,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.137.40
2458,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns2.dnspod.net.,115.236.151.191
2459,192.5.6.30,2015-07-22 20:00:04.262616,-,ADD,A,172800,f1g1ns2.dnspod.net.,182.140.167.188
2460,199.212.0.53,2015-07-22 20:00:04.263612,AA,AUTH,SOA,172800,171.in-addr.arpa.,ns1.apnic.net.
2461,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ANS,A,3600,ns1.unitedlayer.com.,209.237.230.11
2462,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns3.unitedlayer.com.
2463,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns2.unitedlayer.com.
2464,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns4.unitedlayer.com.
2465,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns1.unitedlayer.com.
2466,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,AAAA,3600,ns1.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2467,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,A,3600,ns2.unitedlayer.com.,209.237.230.22
2468,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,AAAA,3600,ns2.unitedlayer.com.,2607:f3a0:0:1000:230:48ff:fe43:3892
2469,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,A,3600,ns3.unitedlayer.com.,209.237.230.130
2470,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,AAAA,3600,ns3.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2471,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,A,3600,ns4.unitedlayer.com.,207.7.150.77
2472,207.7.150.77,2015-07-22 20:00:04.265113,"AA,CD",ADD,AAAA,3600,ns4.unitedlayer.com.,2607:f3a0:2000:3:213:8fff:fe1c:6f54
2473,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ANS,A,3600,ns2.unitedlayer.com.,209.237.230.22
2474,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns4.unitedlayer.com.
2475,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns2.unitedlayer.com.
2476,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns1.unitedlayer.com.
2477,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns3.unitedlayer.com.
2478,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,A,3600,ns1.unitedlayer.com.,209.237.230.11
2479,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,AAAA,3600,ns1.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2480,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,AAAA,3600,ns2.unitedlayer.com.,2607:f3a0:0:1000:230:48ff:fe43:3892
2481,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,A,3600,ns3.unitedlayer.com.,209.237.230.130
2482,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,AAAA,3600,ns3.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2483,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,A,3600,ns4.unitedlayer.com.,207.7.150.77
2484,207.7.150.77,2015-07-22 20:00:04.265358,"AA,CD",ADD,AAAA,3600,ns4.unitedlayer.com.,2607:f3a0:2000:3:213:8fff:fe1c:6f54
2485,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ANS,AAAA,3600,ns1.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2486,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns4.unitedlayer.com.
2487,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns3.unitedlayer.com.
2488,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns1.unitedlayer.com.
2489,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns2.unitedlayer.com.
2490,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,A,3600,ns1.unitedlayer.com.,209.237.230.11
2491,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,A,3600,ns2.unitedlayer.com.,209.237.230.22
2492,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,AAAA,3600,ns2.unitedlayer.com.,2607:f3a0:0:1000:230:48ff:fe43:3892
2493,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,A,3600,ns3.unitedlayer.com.,209.237.230.130
2494,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,AAAA,3600,ns3.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2495,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,A,3600,ns4.unitedlayer.com.,207.7.150.77
2496,207.7.150.77,2015-07-22 20:00:04.265489,"AA,CD",ADD,AAAA,3600,ns4.unitedlayer.com.,2607:f3a0:2000:3:213:8fff:fe1c:6f54
2497,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ANS,AAAA,3600,ns2.unitedlayer.com.,2607:f3a0:0:1000:230:48ff:fe43:3892
2498,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns3.unitedlayer.com.
2499,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns4.unitedlayer.com.
2500,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns1.unitedlayer.com.
2501,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",AUTH,NS,3600,unitedlayer.com.,ns2.unitedlayer.com.
2502,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,A,3600,ns1.unitedlayer.com.,209.237.230.11
2503,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,AAAA,3600,ns1.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2504,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,A,3600,ns2.unitedlayer.com.,209.237.230.22
2505,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,A,3600,ns3.unitedlayer.com.,209.237.230.130
2506,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,AAAA,3600,ns3.unitedlayer.com.,2607:f3a0:0:1001:230:48ff:fe56:5250
2507,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,A,3600,ns4.unitedlayer.com.,207.7.150.77
2508,207.7.150.77,2015-07-22 20:00:04.265613,"AA,CD",ADD,AAAA,3600,ns4.unitedlayer.com.,2607:f3a0:2000:3:213:8fff:fe1c:6f54
2509,209.237.230.22,2015-07-22 20:00:04.288972,AA,AUTH,SOA,3600,150.7.207.in-addr.arpa.,ns1.unitedlayer.com.
2510,208.78.70.100,2015-07-22 20:00:04.300466,AA,ANS,PTR,86400,163.248.13.204.in-addr.arpa.,services2-01-ewr.dyndns.com.
2511,208.78.70.100,2015-07-22 20:00:04.300466,AA,AUTH,NS,86400,248.13.204.in-addr.arpa.,ns1.dynamicnetworkservices.net.
2512,208.78.70.100,2015-07-22 20:00:04.300466,AA,AUTH,NS,86400,248.13.204.in-addr.arpa.,ns4.dynamicnetworkservices.net.
2513,208.78.70.100,2015-07-22 20:00:04.300466,AA,AUTH,NS,86400,248.13.204.in-addr.arpa.,ns2.dynamicnetworkservices.net.
2514,208.78.70.100,2015-07-22 20:00:04.300466,AA,AUTH,NS,86400,248.13.204.in-addr.arpa.,ns3.dynamicnetworkservices.net.
2515,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,A,86400,ns1.dynamicnetworkservices.net.,208.78.70.100
2516,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,AAAA,86400,ns1.dynamicnetworkservices.net.,2001:500:90::100
2517,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,A,86400,ns2.dynamicnetworkservices.net.,204.13.250.100
2518,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,A,86400,ns3.dynamicnetworkservices.net.,208.78.71.100
2519,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,AAAA,86400,ns3.dynamicnetworkservices.net.,2001:500:94::100
2520,208.78.70.100,2015-07-22 20:00:04.300466,AA,ADD,A,86400,ns4.dynamicnetworkservices.net.,204.13.251.100
2521,83.169.184.44,2015-07-22 20:00:04.330824,AA,ANS,PTR,86400,163.107.21.77.in-addr.arpa.,ip4d156ba3.dynamic.kabel-deutschland.de.
2522,199.212.0.53,2015-07-22 20:00:04.339318,AA,AUTH,SOA,172800,39.in-addr.arpa.,ns1.apnic.net.
2523,192.5.4.1,2015-07-22 20:00:04.343942,-,AUTH,NS,172800,16.130.82.in-addr.arpa.,ns4.tky.fi.
2524,192.5.4.1,2015-07-22 20:00:04.343942,-,AUTH,NS,172800,16.130.82.in-addr.arpa.,ns3.tky.fi.
2525,199.235.121.1,2015-07-22 20:00:04.344941,"AA,RA",AUTH,SOA,3600,235.199.in-addr.arpa.,ns1.hdsb.ca.
2526,217.169.119.68,2015-07-22 20:00:04.367054,AA,ANS,PTR,43200,162.231.232.95.in-addr.arpa.,host162-231-dynamic.232-95-r.retail.telecomitalia.it.
2527,217.169.119.68,2015-07-22 20:00:04.367054,AA,AUTH,NS,43200,231.232.95.in-addr.arpa.,dnsts.interbusiness.it.
2528,217.169.119.68,2015-07-22 20:00:04.367054,AA,AUTH,NS,43200,231.232.95.in-addr.arpa.,dns10.interbusiness.it.
2529,217.169.119.68,2015-07-22 20:00:04.367054,AA,ADD,A,86400,dns10.interbusiness.it.,217.169.119.68
2530,217.169.119.68,2015-07-22 20:00:04.367054,AA,ADD,A,86400,dnsts.interbusiness.it.,80.22.52.131
2531,199.203.1.20,2015-07-22 20:00:04.376421,AA,AUTH,SOA,86400,215.143.212.in-addr.arpa.,dns.netvision.net.il.
2532,62.243.0.168,2015-07-22 20:00:04.378672,AA,ANS,PTR,43200,162.213.183.188.in-addr.arpa.,188-183-213-162-dynamic.dk.customer.tdc.net.
2533,62.243.0.168,2015-07-22 20:00:04.378672,AA,AUTH,NS,43200,213.183.188.in-addr.arpa.,auth06.ns.tdc.net.
2534,62.243.0.168,2015-07-22 20:00:04.378672,AA,AUTH,NS,43200,213.183.188.in-addr.arpa.,auth05.ns.tdc.net.
2535,221.228.255.2,2015-07-22 20:00:04.380169,AA,AUTH,SOA,3600,125.180.in-addr.arpa.,nmc1.ptt.js.cn.125.180.in-addr.arpa.
2536,210.180.98.86,2015-07-22 20:00:04.384792,AA,AUTH,SOA,86400,12.243.211.in-addr.arpa.,nsm.hananet.net.
2537,211.216.50.170,2015-07-22 20:00:04.392670,AA,AUTH,SOA,43200,74.73.61.in-addr.arpa.,rev1.kornet.net.
2538,194.146.106.106,2015-07-22 20:00:04.429016,AA,AUTH,SOA,172800,110.in-addr.arpa.,ns1.apnic.net.
2539,204.61.215.62,2015-07-22 20:00:04.437515,AA,AUTH,SOA,10800,191.in-addr.arpa.,NS.LACNIC.NET.
2540,66.193.232.2,2015-07-22 20:00:04.440012,"AA,RA",AUTH,SOA,3600,232.193.66.in-addr.arpa.,ns.smtusa.com.
2541,62.58.222.130,2015-07-22 20:00:04.445131,AA,ANS,PTR,86400,163.239.174.82.in-addr.arpa.,ip163-239-174-82.adsl2.static.versatel.nl.
2542,62.58.222.130,2015-07-22 20:00:04.445131,AA,AUTH,NS,86400,239.174.82.in-addr.arpa.,ns2.versatel.net.
2543,62.58.222.130,2015-07-22 20:00:04.445131,AA,AUTH,NS,86400,239.174.82.in-addr.arpa.,ns1.versatel.net.
2544,62.58.222.130,2015-07-22 20:00:04.445131,AA,AUTH,NS,86400,239.174.82.in-addr.arpa.,ns3.versatel.net.
2545,62.58.222.130,2015-07-22 20:00:04.445131,AA,AUTH,NS,86400,239.174.82.in-addr.arpa.,ns4.versatel.net.
2546,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,A,86400,ns1.versatel.net.,62.58.62.132
2547,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,AAAA,86400,ns1.versatel.net.,2a01:380:1f00::2
2548,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,A,86400,ns2.versatel.net.,62.58.94.130
2549,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,A,86400,ns3.versatel.net.,62.58.222.130
2550,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,A,86400,ns4.versatel.net.,62.58.126.130
2551,62.58.222.130,2015-07-22 20:00:04.445131,AA,ADD,AAAA,86400,ns4.versatel.net.,2a01:380:1f00:1::2
2552,69.20.95.4,2015-07-22 20:00:04.466124,AA,AUTH,SOA,300,47.78.166.in-addr.arpa.,ns.rackspace.com.
2553,111.30.132.180,2015-07-22 20:00:04.470621,AA,ANS,A,600,ns1.31dns.com.,222.186.190.146
2554,111.30.132.180,2015-07-22 20:00:04.470621,AA,AUTH,NS,600,31dns.com.,f1g1ns2.dnspod.net.
2555,111.30.132.180,2015-07-22 20:00:04.470621,AA,AUTH,NS,600,31dns.com.,f1g1ns1.dnspod.net.
2556,111.30.132.180,2015-07-22 20:00:04.471127,AA,ANS,A,600,ns3.31dns.com.,59.188.238.140
2557,111.30.132.180,2015-07-22 20:00:04.471127,AA,AUTH,NS,600,31dns.com.,f1g1ns1.dnspod.net.
2558,111.30.132.180,2015-07-22 20:00:04.471127,AA,AUTH,NS,600,31dns.com.,f1g1ns2.dnspod.net.
2559,111.30.132.180,2015-07-22 20:00:04.471144,AA,AUTH,SOA,600,31dns.com.,f1g1ns1.dnspod.net.
2560,111.30.132.180,2015-07-22 20:00:04.471249,AA,ANS,A,600,ns2.31dns.com.,172.240.171.250
2561,111.30.132.180,2015-07-22 20:00:04.471249,AA,AUTH,NS,600,31dns.com.,f1g1ns1.dnspod.net.
2562,111.30.132.180,2015-07-22 20:00:04.471249,AA,AUTH,NS,600,31dns.com.,f1g1ns2.dnspod.net.
2563,111.30.132.180,2015-07-22 20:00:04.471374,AA,ANS,A,600,ns4.31dns.com.,42.51.16.162
2564,111.30.132.180,2015-07-22 20:00:04.471374,AA,AUTH,NS,600,31dns.com.,f1g1ns1.dnspod.net.
2565,111.30.132.180,2015-07-22 20:00:04.471374,AA,AUTH,NS,600,31dns.com.,f1g1ns2.dnspod.net.
2566,111.30.132.180,2015-07-22 20:00:04.471390,AA,AUTH,SOA,600,31dns.com.,f1g1ns1.dnspod.net.
2567,111.30.132.180,2015-07-22 20:00:04.471495,AA,AUTH,SOA,600,31dns.com.,f1g1ns1.dnspod.net.
2568,111.30.132.180,2015-07-22 20:00:04.471751,AA,AUTH,SOA,600,31dns.com.,f1g1ns1.dnspod.net.
2569,202.96.128.143,2015-07-22 20:00:04.480484,"AA,RA",AUTH,SOA,172800,105.113.in-addr.arpa.,ns.105.113.in-addr.arpa.
2570,204.61.215.62,2015-07-22 20:00:04.499475,AA,AUTH,SOA,10800,191.in-addr.arpa.,NS.LACNIC.NET.
2571,193.0.9.6,2015-07-22 20:00:04.500101,-,AUTH,NS,86400,23.231.151.in-addr.arpa.,ns0.isp.sky.com.
2572,193.0.9.6,2015-07-22 20:00:04.500101,-,AUTH,NS,86400,23.231.151.in-addr.arpa.,ns1.isp.sky.com.
2573,210.245.31.10,2015-07-22 20:00:04.500850,AA,AUTH,SOA,3600,10.116.42.in-addr.arpa.,dns1.hcm.fpt.vn.
2574,194.0.1.14,2015-07-22 20:00:04.539082,-,AUTH,NS,21600,tky.fi.,ns3.tky.fi.
2575,194.0.1.14,2015-07-22 20:00:04.539082,-,AUTH,NS,21600,tky.fi.,ns4.tky.fi.
2576,194.0.1.14,2015-07-22 20:00:04.539082,-,ADD,A,21600,ns3.tky.fi.,82.130.0.5
2577,194.0.1.14,2015-07-22 20:00:04.539082,-,ADD,AAAA,21600,ns3.tky.fi.,2001:708:30:10::2
2578,194.0.1.14,2015-07-22 20:00:04.539082,-,ADD,A,21600,ns4.tky.fi.,82.130.63.5
2579,194.0.1.14,2015-07-22 20:00:04.539082,-,ADD,AAAA,21600,ns4.tky.fi.,2001:708:30:20::2
2580,194.0.1.14,2015-07-22 20:00:04.539103,-,AUTH,NS,21600,tky.fi.,ns3.tky.fi.
2581,194.0.1.14,2015-07-22 20:00:04.539103,-,AUTH,NS,21600,tky.fi.,ns4.tky.fi.
2582,194.0.1.14,2015-07-22 20:00:04.539103,-,ADD,A,21600,ns4.tky.fi.,82.130.63.5
2583,194.0.1.14,2015-07-22 20:00:04.539103,-,ADD,AAAA,21600,ns4.tky.fi.,2001:708:30:20::2
2584,194.0.1.14,2015-07-22 20:00:04.539103,-,ADD,A,21600,ns3.tky.fi.,82.130.0.5
2585,194.0.1.14,2015-07-22 20:00:04.539103,-,ADD,AAAA,21600,ns3.tky.fi.,2001:708:30:10::2
2586,194.0.1.14,2015-07-22 20:00:04.539112,-,AUTH,NS,21600,tky.fi.,ns3.tky.fi.
2587,194.0.1.14,2015-07-22 20:00:04.539112,-,AUTH,NS,21600,tky.fi.,ns4.tky.fi.
2588,194.0.1.14,2015-07-22 20:00:04.539112,-,ADD,A,21600,ns3.tky.fi.,82.130.0.5
2589,194.0.1.14,2015-07-22 20:00:04.539112,-,ADD,AAAA,21600,ns3.tky.fi.,2001:708:30:10::2
2590,194.0.1.14,2015-07-22 20:00:04.539112,-,ADD,A,21600,ns4.tky.fi.,82.130.63.5
2591,194.0.1.14,2015-07-22 20:00:04.539112,-,ADD,AAAA,21600,ns4.tky.fi.,2001:708:30:20::2
2592,194.0.1.14,2015-07-22 20:00:04.539121,-,AUTH,NS,21600,tky.fi.,ns3.tky.fi.
2593,194.0.1.14,2015-07-22 20:00:04.539121,-,AUTH,NS,21600,tky.fi.,ns4.tky.fi.
2594,194.0.1.14,2015-07-22 20:00:04.539121,-,ADD,A,21600,ns4.tky.fi.,82.130.63.5
2595,194.0.1.14,2015-07-22 20:00:04.539121,-,ADD,AAAA,21600,ns4.tky.fi.,2001:708:30:20::2
2596,194.0.1.14,2015-07-22 20:00:04.539121,-,ADD,A,21600,ns3.tky.fi.,82.130.0.5
2597,194.0.1.14,2015-07-22 20:00:04.539121,-,ADD,AAAA,21600,ns3.tky.fi.,2001:708:30:10::2
2598,192.5.4.1,2015-07-22 20:00:04.544079,-,AUTH,NS,172800,130.189.5.in-addr.arpa.,ns2.contabo.net.
2599,192.5.4.1,2015-07-22 20:00:04.544079,-,AUTH,NS,172800,130.189.5.in-addr.arpa.,ns1.contabo.net.
2600,194.146.106.106,2015-07-22 20:00:04.553571,AA,AUTH,SOA,172800,117.in-addr.arpa.,ns1.apnic.net.
2601,192.5.4.1,2015-07-22 20:00:04.585926,-,AUTH,NS,172800,152.229.109.in-addr.arpa.,ns.butovo.com.
